Curso;codigo;X_DENGEN;D_DENOMINA;D_ESPECIFICA;D_TIPO;D_DOMICILIO;D_LOCALIDAD;cod_municipio;D_MUNICIPIO;D_PROVINCIA;C_POSTAL;N_TELEFONO;correo_e;N_LATITUD;N_LONGITUD;N_COUTMX;N_COUTMY;Infantil_2_ciclo;Primaria;ESO;Bachillerato;CCFF_Grado_Básico;CCFF_Grado_Medio;CCFF_Grado_Superior;Cur_Especialización_FP_Grado_Superior
22;04005612;12;Colegio de Educación Infantil y Primaria;San Vicente;Público;Brr. San Vicente, 32;El Alquián;04013;Almería;Almería;04130;950156537;04005612.edu@juntadeandalucia.es;36,86019170316681;-2,369178159110561;556230,9645;4079548,856;BIL ING;BIL ING;;;;;;
22;04005673;12;Colegio de Educación Infantil y Primaria;Adela Díaz;Público;C/ Padre Méndez, s/n;Almería;04013;Almería;Almería;04006;950156206;04005673.edu@juntadeandalucía.es;36,84000022220441;-2,451876997947693;548872,0376;4077263,481;BIL ING;BIL ING;;;;;;
22;04005739;20;Centro Docente Privado;Ciudad de Almería;Privado;C/ Padre Méndez, 40;Almería;04013;Almería;Almería;04006;950269814;ciudalm@aces-andalucia.org;36,839383145409634;-2,4516807233030433;548889,9309;4077195,128;;BIL ING;BIL ING;;;;;
22;04005764;20;Centro Docente Privado;Al-Bayyana;Privado;C/ Vilanova i la Geltrú, 7;Roquetas de Mar;04079;Roquetas de Mar;Almería;04740;664512588;director@al-bayyana.es;36,764020321847;-2,6255437875654976;533420,3877;4068760,263;BIL ING;BIL ING;;;;;;
22;04005958;34;Instituto de Educación Secundaria;Albaida;Público;Ctra. de Níjar, s/n. Bda. Los Molinos;Almería;04013;Almería;Almería;04009;950156290;04005958.edu@juntadeandalucia.es;36,84631949758646;-2,443465490852759;549617,9525;4077968,824;;;BIL ING;BIL ING;;;BIL ING;
22;04006045;34;Instituto de Educación Secundaria;Mar Mediterráneo;Público;C/ Parcela 4-Sector 4º, junto a Palacios de Congresos;Aguadulce;04079;Roquetas de Mar;Almería;04720;950156963;contacto@iesmarmediterraneo.org;36,82373150686599;-2,58378267288208;537118,7841;4075399,432;;;BIL ING;;;;;
22;04006100;12;Colegio de Educación Infantil y Primaria;Nueva Almería;Público;C/ Camino de Jaul, esquina Fernando Fernán Gómez;Almería;04013;Almería;Almería;04007;950156679;ceipnuevalmeria@hotmail.com;36,82573254363327;-2,4366581439971924;550238,3307;4075688,635;BIL ING;BIL ING;;;;;;
22;04006151;12;Colegio de Educación Infantil y Primaria;Laimún;Público;Paseo de las Mimosas, 54;El Ejido;04902;El Ejido;Almería;04700;950156798;04006151.edu@juntadeandalucia.es;36,769698136892394;-2,8066755570120984;517252,9968;4069342,156;BIL ING;BIL ING;;;;;;
22;04006161;12;Colegio de Educación Infantil y Primaria;Saint Sylvain D'Anjou;Público;Avda. Pintor Ginés Parra, s/n;La Gangosa;04102;Vícar;Almería;04738;950156843;04006161.edu@juntadeandalucia.es;36,80206886787443;-2,6227498054504395;533653,1122;4072981,963;BIL FRA;BIL FRA;;;;;;
22;04006197;12;Colegio de Educación Infantil y Primaria;Los Cuatro Caños;Público;C/ Miguel de Cervantes Saavedra, s/n;Vera;04100;Vera;Almería;04620;950451719;04006197.edu@juntadeandalucia.es;37,25105926327518;-1,8681007774512181;600381,6139;4123324,013;BIL ING;BIL ING;;;;;;
22;04006410;12;Colegio de Educación Infantil y Primaria;Virgilio Valdivia;Público;C/ Gran Canaria, s/n;Aguadulce;04079;Roquetas de Mar;Almería;04720;671599958;04006410.edu@juntadeandalucia.es;36,81656985046785;-2,5831943643488557;537174,7141;4074605,212;BIL ING;BIL ING;;;;;;
22;04006446;12;Colegio de Educación Infantil y Primaria;Ginés Morata;Público;C/ Sahara, 137;Almería;04013;Almería;Almería;04009;950153325;04006446.edu@juntadeandalucia.es;36,85621963916418;-2,4471603599050944;549282,1772;4079065,154;BIL ING;BIL ING;;;;;;
22;04006689;34;Instituto de Educación Secundaria;Luz del Mar;Público;Avda. de la Luz, s/n;El Ejido;04902;El Ejido;Almería;04700;950101036;04006689.edu@juntadeandalucia.es;36,779568266496206;-2,8098027551236555;516971,7378;4070436,483;;;BIL ING;;;;;
22;04007517;12;Colegio de Educación Infantil y Primaria;Almerimar;Público;C/ La Sal, esquina c/ Mascarón;Ensenada de San Miguel;04902;El Ejido;Almería;04711;950034008;04007517.edu@juntadeandalucia.es;36,71152170834842;-2,8056218059222146;517360,1342;4062888,918;BIL ING;BIL ING;;;;;;
22;04007700;12;Colegio de Educación Infantil y Primaria;La Molina;Público;C/ Camino del Puerto, 19.;Roquetas de Mar;04079;Roquetas de Mar;Almería;04740;950153330;04007700.edu@juntadeandalucia.es;36,75880495193641;-2,618361547257564;534063,7149;4068184,257;BIL ING;BIL ING;;;;;;
22;04007797;12;Colegio de Educación Infantil y Primaria;Juan Sebastián Elcano;Público;C/ Juan Sebastián Elcano, s/n;San Isidro de Níjar;04066;Níjar;Almería;04117;950153327;04007797.edu@juntadeandalucia.es;36,91476373359211;-2,172974778506159;573668,2275;4085736,253;BIL ING;BIL ING;;;;;;
22;04008388;12;Colegio de Educación Infantil y Primaria;José Saramago;Público;C/ Gran Vía Marqués de Casablanca, 103;Puebla de Vícar;04102;Vícar;Almería;04738;671594315;04008388.edu@juntadeandalucia.es;36,80342272558166;-2,6518290933663593;531058,4989;4073122,309;BIL ING;BIL ING;;;;;;
22;04008421;12;Colegio de Educación Infantil y Primaria;Gabriel Cara;Público;C/ Cerro Muriano, 1;Las Marinas;04079;Roquetas de Mar;Almería;04740;697953847;04008421.edu@juntadeandalucia.es;36,73291811553387;-2,6266781171827915;533332,5979;4065309,724;BIL ING;BIL ING;;;;;;
22;04009320;20;Centro Docente Privado;Valdeserra;Privado;Avda. Alhambra, 2. Ctra. de Vera a Garrucha;Vera;04100;Vera;Almería;04621;950462115;info@colegiovaldeserra.com;37,2461703740007075;-1,8667959328680011;600503,8311;4122783,006;BIL ING;BIL ING;BIL ING;;;;;
22;04009381;12;Colegio de Educación Infantil y Primaria;Posidonia;Público;Avda. Polonia, s/n.;Roquetas de Mar;04079;Roquetas de Mar;Almería;04740;600149011;04009381.edu@juntadeandalucia.es;36,77624513075559;-2,607176993660005;535054,074;4070122,927;BIL ING;BIL ING;;;;;;
22;04009393;34;Instituto de Educación Secundaria;Retamar;Público;Paseo del Toyo, s/n;Retamar;04013;Almería;Almería;04131;950153005;04009393.edu@juntadeandalucia.es;36,84203967643576;-2,30461030276183;562001,2268;4077575,162;;;BIL ING;;;;;
22;04010929;20;Centro Docente Privado;Campomar;Privado;C/ Juan de Austria, 44;Aguadulce;04079;Roquetas de Mar;Almería;04720;950341144;campomar@efacampomar.es;36,845526;-2,4656049000000166;547644,5845;4077869,531;;;;;;;BIL ING;
22;04010954;3;Sección de Educación Secundaria Obligatoria;del I.E.S. Carmen de Burgos;Público;C/ Río Duero, Nº1;Huércal de Almería;04052;Huércal de Almería;Almería;04230;696883770;;36,8833719623499;-2,44061144123653;549848,3324;4082080,622;;;BIL ING;;;;;
22;04010981;3;Sección de Educación Secundaria Obligatoria;del I.E.S. Turaniana;Público;C/ Dinamarca S/N;Roquetas de Mar;04079;Roquetas de Mar;Almería;04740;636086136;;36,7721706295806;-2,60619521900917;535143,5441;4069671,304;;;BIL ING;;;;;
22;04010991;12;Colegio de Educación Infantil y Primaria;;Público;C/ Pintor Velázquez, s/n;Viator;04101;Viator;Almería;04240;;;36,8862908739872;-2,42209259416064;551496,6424;4082414,256;BIL ING;BIL ING;;;;;;
22;04011594;3;Sección de Educación Secundaria Obligatoria;del I.E.S. Las Marinas;Público;C/ Cerro Muriano, Nº1;Las Marinas;04079;Roquetas de Mar;Almería;04740;648950801;;36,7342535021844;-2,62423178664229;533550,442;4065458,712;;;BIL ING;;;;;
22;04601555;12;Colegio de Educación Infantil y Primaria;Profesor Tierno Galván;Público;C/ Alondra, s/n. Bda. San Francisco;El Saltador;04053;Huércal-Overa;Almería;04694;950451931;04601555.edu@juntadeandalucia.es;37,419798209967446;-1,8774271676606986;599332,0028;4142034,943;BIL ING;BIL ING;BIL ING;;;;;
22;04601622;2;Colegio de Educación Primaria;Ciavieja;Público;C/ Octavio Augusto, 22;El Ejido;04902;El Ejido;Almería;04700;950156922;04601622.edu@juntadeandalucia.es;36,77544162297976;-2,8104574486878846;516914,2246;4069978,601;;BIL ING;;;;;;
22;04601646;12;Colegio de Educación Infantil y Primaria;Blas Infante;Público;C/ Jairán, 1;Aguadulce;04079;Roquetas de Mar;Almería;04720;950156887;04601646.edu@juntadeandalucia.es;36,80964547591886;-2,5840187072753906;537104,5326;4073836,767;PLURIL ING/FRA;PLURIL ING/FRA;;;;;;
22;04601695;12;Colegio de Educación Infantil y Primaria;Blas Infante;Público;Cmo. de los Metaleros, s/n;La Gangosa;04102;Vícar;Almería;04738;950156893;04601695.edu@juntadeandalucia.es;36,80846865967719;-2,621515989303589;533760,3673;4073692,329;BIL ING;BIL ING;;;;;;
22;04601701;12;Colegio de Educación Infantil y Primaria;Federico García Lorca;Público;Avda. Federico García Lorca, 110;Las Cabañuelas;04102;Vícar;Almería;04738;950156895;04601701.edu@juntadeandalucia.es;36,809198803270846;-2,631579637527466;532862,385;4073769,818;BIL ING;BIL ING;;;;;;
22;04602079;12;Colegio de Educación Infantil y Primaria;Abdera;Público;Cañ. de los Gallos, s/n;Adra;04003;Adra;Almería;04770;950579887;04602079.edu@juntadeandalucia.es;36,752776856802335;-3,009878396987915;499118,2217;4067447,721;BIL ING;BIL ING;;;;;;
22;04602110;12;Colegio de Educación Infantil y Primaria;Ex Mari Orta;Público;Avda. Vista Alegre, s/n;Garrucha;04049;Garrucha;Almería;04630;950451901;04602110.edu@juntadeandalucia.es;37,171515639;-1,82597114;604227,3587;4114544,68;BIL ING;BIL ING;;;;;;
22;04602134;12;Colegio de Educación Infantil y Primaria;Rafael Alberti;Público;C/ Marina, s/n;Almería;04013;Almería;Almería;04007;950156208;04602134.edu@juntadeandalucia.es;36,83250819796507;-2,4560129642486572;548507,9921;4076430,271;BIL ING;BIL ING;;;;;;
22;04602213;12;Colegio de Educación Infantil y Primaria;10 de Abril;Público;C/ Epifanio Lupión, s/n;La Mojonera;04903;La Mojonera;Almería;04745;950156973;04602213.edu@juntadeandalucia.es;36,75257420306089;-2,6801708611533286;528549,1223;4067472,874;BIL ING;BIL ING;;;;;;
22;04602286;20;Centro Docente Privado;Saladares;Privado;Ctra. de Alicún, Km. 10,03. (Aptdo. de correos 357, C.P. 04080);Roquetas de Mar;04079;Roquetas de Mar;Almería;04740;950559644;secretaria.saladares@altaduna-saladares.com;36,766857598;-2,614581972;534397,4716;4069078,884;;BIL ING;BIL ING;BIL ING;;;;
22;04700016;34;Instituto de Educación Secundaria;Turaniana;Público;Avda. de los Estudiantes, 86;Roquetas de Mar;04079;Roquetas de Mar;Almería;04740;950156721;04700016.edu@juntadeandalucia.es;36,756723525058106;-2,63008417030969;533018,2824;4067949,258;;;BIL ING;;;;BIL ING;
22;04700053;34;Instituto de Educación Secundaria;Juan Goytisolo;Público;C/ Joan Manuel Serrat, s/n;Carboneras;04032;Carboneras;Almería;04140;950451773;04700053.edu@juntadeandalucia.es;37,00685375766381;-1,8963217735290527;598193,822;4096201,975;;;BIL ING;;;;;
22;04700107;34;Instituto de Educación Secundaria;Sol de Portocarrero;Público;Ctra. de Níjar, Km 7;La Cañada de San Urbano;04013;Almería;Almería;04120;950156950;04700107.edu@juntadeandalucia.es;36,84496301581064;-2,3856478929519653;554773,7136;4077849,933;;;BIL ING;BIL ING;;;;
22;04700132;34;Instituto de Educación Secundaria;Campos de Níjar;Público;C/ Camino del Calvo, 43;Campohermoso;04066;Níjar;Almería;04110;950368915;04700132.edu@juntadeandalucia.es;36,93990233688559;-2,132474184036255;577250,5696;4088557,061;;;BIL ING;;;BIL ING;;
22;04700144;34;Instituto de Educación Secundaria;La Puebla;Público;Plaza Platón, 5;Puebla de Vícar;04102;Vícar;Almería;04738;950156726;04700144.edu@juntadeandalucia.es;36,80030920410945;-2,641610726701174;531971,3233;4072780,293;;;PLURIL FRA/ING;BIL FRA;;;;
22;04700156;34;Instituto de Educación Secundaria;Bahía de Almería;Público;C/ Luis Vives, s/n;Almería;04013;Almería;Almería;04006;950156275;04700156.edu@juntadeandalucia.es;36,842331401527474;-2,44470477104187;549510,0343;4077525,775;;;BIL ING;;;;;
22;04700260;34;Instituto de Educación Secundaria;Aguadulce;Público;C/ Alhambra, 11;Aguadulce;04079;Roquetas de Mar;Almería;04720;950156742;04700260.edu@juntadeandalucia.es;36,809130084170626;-2,58303165435791;537192,8251;4073779,978;;;BIL ING;BIL ING;;;;
22;04700272;34;Instituto de Educación Secundaria;Fuente Nueva;Público;Avda. Príncipes de España, 115;El Ejido;04902;El Ejido;Almería;04700;950579927;04700272.edu@juntadeandalucia.es;36,78209190289889;-2,814286523476312;516571,0971;4070715,642;;;PLURIL ING/FRA;;;BIL FRA;BIL ING;
22;04700341;34;Instituto de Educación Secundaria;Mar Serena;Público;C/ Emilio Zurano, 22;Pulpí;04075;Pulpí;Almería;04640;950451926;04700341.edu@juntadeandalucia.es;37,40185323102614;-1,7487039470627223;610749,0821;4140187,391;;;BIL ING;;;;;
22;04700363;34;Instituto de Educación Secundaria;La Mojonera;Público;Cmo. Cuesta Blanca, s/n;La Mojonera;04903;La Mojonera;Almería;04745;950156969;04700363.edu@juntadeandalucia.es;36,74704297070273;-2,6843440532684326;528178,6293;4066858,064;;;BIL ING;BIL ING;;;;
22;04700375;20;Centro Docente Privado;Altaduna;Privado;Ctra. de Alicún Km. 8  ( Apartado de correos 356, C.P. 04080);Roquetas de Mar;04079;Roquetas de Mar;Almería;04740;950559500;secretaria.altaduna@altaduna-saladares.com;36,766857598;-2,614581972;534397,4716;4069078,884;BIL ING;BIL ING;BIL ING;;;;;
22;04700429;34;Instituto de Educación Secundaria;Manuel de Góngora;Público;Avda. Acacias, 9;Tabernas;04088;Tabernas;Almería;04200;950368905;04700429.edu@juntadeandalucia.es;37,048758877166534;-2,394924469846046;553803,1213;4100452,543;;;BIL ING;;;;;
22;04700442;34;Instituto de Educación Secundaria;Azcona;Público;C/ Policia José Rueda Alcaraz, 1;Almería;04013;Almería;Almería;04006;950156222;04700442.edu@juntadeandalucia.es;36,840202002966066;-2,448105812072754;549208,1597;4077287,8;;;BIL ING;;;;;
22;04700454;34;Instituto de Educación Secundaria;Maestro Padilla;Público;Avda. del Mediterráneo, 53;Almería;04013;Almería;Almería;04007;950156226;04700454.edu@juntadeandalucia.es;36,83095780600504;-2,446495751305423;549357,6571;4076263,156;;;BIL ING;BIL ING;;;;
22;04700481;34;Instituto de Educación Secundaria;Pablo Ruiz Picasso;Público;C/ Loma de la Mezquita, 170;El Ejido;04902;El Ejido;Almería;04700;950156820;04700481.edu@juntadeandalucia.es;36,764459253891445;-2,8203517445377883;516033,5722;4068758,634;;;BIL ING;;;;;
22;04700508;34;Instituto de Educación Secundaria;José Marín;Público;C/ Dolores R. Sopeña, 1;Vélez-Rubio;04099;Vélez-Rubio;Almería;04820;950419917;04700508.edu@juntadeandalucia.es;37,650969760636435;-2,0784805168478897;581289,8002;4167489,881;;;BIL ING;;;;;
22;04700521;34;Instituto de Educación Secundaria;El Alquián;Público;Ctra. de Níjar, s/n;El Alquián;04013;Almería;Almería;04130;950156984;04700521.edu@juntadeandalucia.es;36,85174125930776;-2,35107421875;557851,1234;4078622,239;;;BIL ING;;;;;
22;04700533;34;Instituto de Educación Secundaria;Mar Azul;Público;Ctra. de  Guardias Viejas, s/n;Balerma;04902;El Ejido;Almería;04712;950579694;04700533.edu@juntadeandalucia.es;36,724791092412154;-2,880692481994629;510653,6519;4064349,893;;;BIL ING;;;;;
22;04700545;34;Instituto de Educación Secundaria;Aurantia;Público;Ctra. Nacional 340;Benahadux;04024;Benahadux;Almería;04410;950156990;04700545.edu@juntadeandalucia.es;36,922465888141446;-2,460467611152467;548054,3685;4086407,237;;;BIL ING;;;;;
22;04700570;34;Instituto de Educación Secundaria;Carmen de Burgos;Público;C/ Maestra Doña Paquita, 2;Huércal de Almería;04052;Huércal de Almería;Almería;04230;950156838;04700570.edu@juntadeandalucia.es;36,8856234615184;-2,440010905265808;549900,3827;4082330,701;;;BIL ING;;;;;
22;04700582;34;Instituto de Educación Secundaria;Emilio Manzano;Público;Ctra. Laujar Orgiva, km.1;Laujar de Andarax;04057;Laujar de Andarax;Almería;04470;950515525;04700582.edu@juntadeandalucia.es;36,991995988687854;-2,9008734226226807;508820,8186;4093989,051;;;BIL ING;;;;;
22;04700612;34;Instituto de Educación Secundaria;Entresierras;Público;Cmo. Verde, s/n;Purchena;04076;Purchena;Almería;04870;950423060;04700612.edu@juntadeandalucia.es;37,347928945993644;-2,3584705386143696;556819,9495;4133663,377;;;BIL ING;;;;;
22;04700624;34;Instituto de Educación Secundaria;Villa de Vícar;Público;Avda. Pintor Cristóbal González Soto, 2;La Gangosa;04102;Vícar;Almería;04738;950156992;04700624.edu@juntadeandalucia.es;36,802088196909956;-2,619885206222534;533908,6451;4072985,119;;;BIL ING;;;;;
22;04700636;34;Instituto de Educación Secundaria;Torreserena;Público;Avda. 11 de marzo, s/n;Viator;04101;Viator;Almería;04240;671530621;04700636.edu@juntadeandalucia.es;36,88552358325656;-2,4226026021692632;551451,7106;4082328,863;;;BIL ING;;;;;
22;04700648;34;Instituto de Educación Secundaria;Algazul;Público;C/ Santa Isabel, 29;Roquetas de Mar;04079;Roquetas de Mar;Almería;04740;950320939;04700648.edu@juntadeandalucia.es;36,760102376;-2,616329879;534244,4785;4068328,904;;;BIL ING;;;;;
22;04700673;34;Instituto de Educación Secundaria;Carlos III;Público;Ctra. de los Motores, s/n. Bda. La Gloria;Aguadulce;04079;Roquetas de Mar;Almería;04720;950156811;04700673.edu@juntadeandalucia.es;36,81026394143711;-2,5845766067504883;537054,4711;4073905,158;;;BIL ING;;;;;
22;04700685;34;Instituto de Educación Secundaria;Santa María del Águila;Público;C/ Lisboa, s/n;Santa María del Águila;04902;El Ejido;Almería;04710;950156876;04700685.edu@juntadeandalucia.es;36,78578212341719;-2,772049528363027;520338,9076;4071133,143;;;BIL ING;;;;;
22;11000010;12;Colegio de Educación Infantil y Primaria;Juan Armario;Público;Avda. San Antonio, s/n;Alcalá de los Gazules;11001;Alcalá de los Gazules;Cádiz;11180;956418500;11000010.edu@juntadeandalucia.es;36,46123959369657;-5,728640556335449;255486,7568;4038570,236;BIL ING;BIL ING;;;;;;
22;11000022;20;Centro Docente Privado;Escuelas Profesionales de la Sagrada Familia;Privado;C/ Sánchez Aguayo, 2;Alcalá de los Gazules;11001;Alcalá de los Gazules;Cádiz;11180;956413061;11000022.edu@juntadeandalucia.es;36,462503697279686;-5,7242149114608765;255887,3934;4038699,276;;BIL ING;;;;;;
22;11000034;20;Centro Docente Privado;Jesús, María y José;Privado;C/ Ángel de Viera, 1;Alcalá de los Gazules;11001;Alcalá de los Gazules;Cádiz;11180;956413383;11000034.edu@juntadeandalucia.es;36,46321768;-5,723074729;255991,8255;4038775,61;BIL ING;BIL ING;;;;;;
22;11000113;12;Colegio de Educación Infantil y Primaria;Alfonso XI;Público;Paseo Adaja, s/n. Bda. Piñera y Guadalmina;Algeciras;11004;Algeciras;Cádiz;11206;956670700;11000113.edu@juntadeandalucia.es;36,12054358403022;-5,454068183898926;279136,9832;4000107,867;BIL ING;BIL ING;;;;;;
22;11000150;12;Colegio de Educación Infantil y Primaria;General Castaños;Público;Avda. Virgen de Europa, 2;Algeciras;11004;Algeciras;Cádiz;11201;956670709;11000150.edu@juntadeandalucia.es;36,133077379;-5,451038819;279444,7677;4001491,584;BIL ING;BIL ING;;;;;;
22;11000186;12;Colegio de Educación Infantil y Primaria;Sancti Petri;Público;C/ Mistral, s/n;Chiclana de la Frontera;11015;Chiclana de la Frontera;Cádiz;11130;956243293;11000186.edu@juntadeandalucia.es;36,417984488126486;-6,162064075469971;216479,3306;4034958,002;BIL ING;BIL ING;;;;;;
22;11000198;12;Colegio de Educación Infantil y Primaria;Virgen del Mar;Público;C/ Manuel de Falla, s/n;Algeciras;11004;Algeciras;Cádiz;11204;956670119;11000198.edu@juntadeandalucia.es;36,140388734;-5,447866229;279750,7545;4002295,563;BIL ING;BIL ING;;;;;;
22;11000216;20;Centro Docente Privado;Maestro Isidoro Visuara;Privado;C/ San José, 6 y San Francisco, 14;Algeciras;11004;Algeciras;Cádiz;11203;956661594;sanfrancisco1936@gmail.com;36,131849246;-5,454233701;279153,7805;4001362,587;BIL ING;BIL ING;;;;;;
22;11000228;20;Centro Docente Privado;La Inmaculada;Privado;C/ Misioneras Concepcionistas s/n;Algeciras;11004;Algeciras;Cádiz;11205;956660900;colegio@lainmaculadaalgeciras.com;36,152707276;-5,453694725;279260,7768;4003675,528;BIL ING;BIL ING;;;;;;
